State, Candidate Number, Money (R$ Reais), Votes
SP , 4507 , 0.00 , 492
SP , 5530 , 1000.00 , 0
SP , 4501 , 0.00 , 1667
SP , 2703 , 1854.66 , 244
SP , 4503 , 4702.00 , 795
SP , 4502 , 9015.00 , 2669
SP , 4466 , 0.00 , 612
SP , 4464 , 120.00 , 405
SP , 4465 , 4150.00 , 2657
SP , 4508 , 940.00 , 2936
SP , 2121 , 640.00 , 970
SP , 1284 , 0.00 , 0
SP , 2088 , 11326.84 , 541
SP , 2377 , 350.00 , 505
SP , 1280 , 0.00 , 836
SP , 3119 , 9297.00 , 876
SP , 1491 , 31468.78 , 10442
SP , 3117 , 0.00 , 49
SP , 3116 , 0.00 , 156
SP , 2080 , 10860.59 , 602
SP , 1057 , 0.00 , 58
SP , 3113 , 38640.03 , 7625
SP , 3112 , 3026.50 , 4143
SP , 3111 , 42992.56 , 24812
SP , 1431 , 7782.65 , 746
SP , 1537 , 10394.50 , 0
SP , 1473 , 0.00 , 0
SP , 1579 , 0.00 , 535
SP , 1578 , 14247.96 , 703
SP , 1476 , 3363.20 , 124
SP , 1477 , 5921.60 , 3189
SP , 1474 , 71563.85 , 4447
SP , 1475 , 6002.00 , 629
SP , 1573 , 123989.95 , 6304
SP , 3337 , 7780.00 , 2321
SP , 1571 , 13726.09 , 199
SP , 1570 , 876298.63 , 26013
SP , 1577 , 385858.85 , 0
SP , 4021 , 434522.56 , 177279
SP , 1575 , 47139.94 , 940
SP , 2535 , 42742.15 , 9536
SP , 2712 , 75420.29 , 2991
SP , 5172 , 0.00 , 54
SP , 1306 , 64114.00 , 1505
SP , 5170 , 195.00 , 2610
SP , 1300 , 635903.64 , 34768
SP , 2717 , 2747.75 , 621
SP , 1302 , 38659.00 , 912
SP , 5174 , 0.00 , 63
SP , 1450 , 7981.40 , 1066
SP , 3334 , 693.50 , 157
SP , 1308 , 6000.00 , 1352
SP , 1309 , 5240.00 , 356
SP , 5103 , 145.00 , 0
SP , 2223 , 9694.51 , 1856
SP , 5078 , 3666.88 , 10259
SP , 5079 , 0.00 , 181
SP , 3344 , 608.00 , 528
SP , 5072 , 16038.40 , 5617
SP , 5073 , 0.00 , 62
SP , 5070 , 27399.00 , 4999
SP , 5071 , 3187.60 , 716
SP , 5076 , 25659.35 , 1996
SP , 5077 , 1285.90 , 1503
SP , 5074 , 0.00 , 393
SP , 5075 , 10715.35 , 11710
SP , 5586 , 78258.61 , 18444
SP , 7777 , 2752320.79 , 227186
SP , 4389 , 0.00 , 370
SP , 4388 , 871523.29 , 49910
SP , 1221 , 164737.65 , 12360
SP , 5580 , 947085.43 , 92546
SP , 2740 , 1994.50 , 325
SP , 4383 , 2415.08 , 538
SP , 4382 , 5000.00 , 46
SP , 4381 , 284.00 , 195
SP , 4380 , 0.00 , 368
SP , 4387 , 0.00 , 602
SP , 4386 , 0.00 , 0
SP , 4385 , 130.00 , 535
SP , 4384 , 0.00 , 180
SP , 1371 , 3125.00 , 601
SP , 1340 , 70146.27 , 9846
SP , 1354 , 2134926.67 , 169834
SP , 3187 , 455.00 , 553
SP , 2019 , 0.00 , 512
SP , 1377 , 7650.00 , 2268
SP , 7755 , 268251.52 , 2938
SP , 2014 , 50180.38 , 21371
SP , 7757 , 129185.20 , 951
SP , 2016 , 4501.84 , 359
SP , 2011 , 129132.64 , 18332
SP , 5034 , 7163.90 , 529
SP , 2013 , 41578.96 , 11612
SP , 4597 , 765.00 , 0
SP , 1700 , 246836.41 , 32195
SP , 7789 , 1045437.70 , 37548
SP , 1343 , 3125.00 , 611
SP , 5160 , 11332.10 , 0
SP , 7771 , 109582.73 , 1541
SP , 1242 , 3831.48 , 256
SP , 1344 , 160884.00 , 17008
SP , 4500 , 2882668.02 , 295623
SP , 7770 , 21505.29 , 1232
SP , 5046 , 4088.00 , 453
SP , 1955 , 53994.12 , 2002
SP , 4030 , 102525.22 , 90437
SP , 4033 , 87483.28 , 9363
SP , 4032 , 0.00 , 619
SP , 4035 , 7246.09 , 562
SP , 4034 , 9338.09 , 450
SP , 4037 , 13212.72 , 2349
SP , 4036 , 66067.29 , 22584
SP , 4039 , 6059.46 , 175
SP , 4038 , 8377.54 , 605
SP , 1516 , 0.00 , 5401
SP , 1453 , 8221.37 , 1144
SP , 1076 , 3543.86 , 323
SP , 1707 , 6220.17 , 0
SP , 4484 , 342.50 , 472
SP , 6565 , 4828389.29 , 90641
SP , 4480 , 0.00 , 289
SP , 7779 , 15682.91 , 1702
SP , 1060 , 2066.00 , 130
SP , 4488 , 7984.95 , 569
SP , 2333 , 274240.75 , 17487
SP , 2513 , 4243789.81 , 109708
SP , 1177 , 96431.07 , 8316
SP , 4407 , 312.50 , 93
SP , 1279 , 0.00 , 119
SP , 1065 , 4769.24 , 462
SP , 2909 , 967.42 , 568
SP , 1716 , 2002.55 , 0
SP , 4393 , 3464.50 , 790
SP , 1483 , 53026.54 , 4281
SP , 1482 , 134967.52 , 2086
SP , 1481 , 3265.45 , 1390
SP , 1480 , 1677.80 , 0
SP , 9010 , 47989.62 , 5420
SP , 1486 , 0.00 , 121
SP , 1485 , 3569.35 , 0
SP , 1484 , 3576.00 , 749
SP , 3307 , 5031.40 , 447
SP , 1489 , 10232.56 , 0
SP , 3302 , 3065.00 , 167
SP , 3303 , 1354.00 , 331
SP , 3300 , 0.00 , 819
SP , 4315 , 58537.42 , 10252
SP , 4044 , 208630.68 , 0
SP , 1712 , 3226.25 , 370
SP , 1711 , 2484.25 , 544
SP , 4047 , 6911.09 , 594
SP , 5104 , 7800.00 , 270
SP , 4041 , 4439.65 , 1727
SP , 4042 , 126089.51 , 11354
SP , 1714 , 6341.84 , 1759
SP , 2301 , 0.00 , 1574
SP , 2300 , 132951.82 , 29289
SP , 4317 , 20407.30 , 1515
SP , 4048 , 786.63 , 197
SP , 2085 , 1567.27 , 0
SP , 2711 , 9013.00 , 577
SP , 2775 , 0.00 , 0
SP , 1651 , 1238.54 , 160
SP , 7750 , 8795.53 , 568
SP , 1657 , 465.88 , 48
SP , 1312 , 2675914.65 , 50535
SP , 2288 , 198169.15 , 21221
SP , 2882 , 4478.00 , 320
SP , 3666 , 695.00 , 0
SP , 3660 , 1430.00 , 156
SP , 3663 , 10950.00 , 1661
SP , 7710 , 18142.86 , 1668
SP , 1133 , 217700.00 , 0
SP , 4329 , 6825.00 , 251
SP , 1980 , 0.00 , 502
SP , 4522 , 1278578.76 , 117590
SP , 1363 , 45424.00 , 2090
SP , 3153 , 1876.00 , 4733
SP , 7720 , 4027.15 , 121
SP , 3151 , 0.00 , 552
SP , 3150 , 885.50 , 1085
SP , 3156 , 2633.50 , 1683
SP , 7788 , 335927.99 , 20640
SP , 3154 , 593.00 , 0
SP , 7787 , 20814.95 , 403
SP , 1144 , 2126260.06 , 41527
SP , 1277 , 0.00 , 2736
SP , 7782 , 15852.91 , 888
SP , 2790 , 2688.40 , 854
SP , 4547 , 700445.06 , 168278
SP , 4546 , 6667.46 , 3302
SP , 1436 , 131008.51 , 13184
SP , 1437 , 0.00 , 539
SP , 2277 , 195115.22 , 32080
SP , 1435 , 3621.00 , 623
SP , 2271 , 221344.19 , 16481
SP , 1433 , 14349.23 , 4696
SP , 1430 , 71772.79 , 42017
SP , 3396 , 0.00 , 740
SP , 3399 , 8870.01 , 4319
SP , 2577 , 1106759.56 , 134138
SP , 2793 , 1000.00 , 0
SP , 1438 , 208694.04 , 73949
SP , 1439 , 5582.65 , 628
SP , 5023 , 10073.10 , 1922
SP , 2794 , 3036.00 , 208
SP , 1009 , 6117.10 , 191
SP , 1008 , 11317.24 , 240
SP , 1007 , 6897.85 , 0
SP , 2522 , 41160.00 , 3961
SP , 1005 , 0.00 , 577
SP , 1004 , 80744.69 , 9944
SP , 1349 , 0.00 , 693
SP , 1002 , 7863.90 , 10076
SP , 1001 , 32014.98 , 4672
SP , 4595 , 0.00 , 219
SP , 1226 , 27552.33 , 925
SP , 3693 , 6737.90 , 924
SP , 1223 , 0.00 , 0
SP , 4468 , 0.00 , 0
SP , 5038 , 2890.40 , 1996
SP , 1220 , 54446.89 , 5048
SP , 5036 , 3846.20 , 1287
SP , 5037 , 8430.90 , 9063
SP , 1342 , 62482.49 , 5995
SP , 5035 , 0.00 , 86
SP , 5032 , 0.00 , 1067
SP , 5033 , 1075.00 , 216
SP , 5030 , 3266.75 , 741
SP , 5031 , 0.00 , 331
SP , 4434 , 2789.00 , 785
SP , 4436 , 0.00 , 95
SP , 4532 , 490.00 , 2915
SP , 4349 , 64804.07 , 10643
SP , 4348 , 111.11 , 1617
SP , 4347 , 400.00 , 0
SP , 4346 , 6534.50 , 1064
SP , 4345 , 125946.98 , 14335
SP , 4344 , 316854.40 , 67191
SP , 4343 , 912089.20 , 52437
SP , 4342 , 2000.00 , 3700
SP , 4341 , 24620.00 , 3234
SP , 4340 , 270401.33 , 15550
SP , 7711 , 10283.15 , 750
SP , 2883 , 4785.01 , 422
SP , 2880 , 1242.86 , 0
SP , 7712 , 500470.98 , 22339
SP , 7714 , 8835.53 , 1164
SP , 7717 , 169000.41 , 6486
SP , 2056 , 5211.14 , 275
SP , 5069 , 6002.00 , 616
SP , 2028 , 1769.57 , 0
SP , 2888 , 1985.18 , 513
SP , 2889 , 1002.85 , 703
SP , 4530 , 635.85 , 3343
SP , 3696 , 3570.17 , 168
SP , 4533 , 139140.61 , 25389
SP , 1502 , 19093.54 , 1262
SP , 1503 , 26879.46 , 882
SP , 1500 , 553133.76 , 34298
SP , 1501 , 31384.84 , 1053
SP , 1506 , 19673.42 , 1062
SP , 1507 , 209748.38 , 11781
SP , 1504 , 17213.04 , 443
SP , 1505 , 126408.41 , 10946
SP , 1508 , 21548.01 , 314
SP , 1509 , 17802.60 , 632
SP , 2771 , 298.75 , 1081
SP , 1122 , 184233.21 , 25226
SP , 1123 , 2000.00 , 0
SP , 2244 , 281845.04 , 8539
SP , 1125 , 0.00 , 884
SP , 1919 , 1922558.96 , 86647
SP , 7735 , 100062.70 , 2521
SP , 1010 , 232419.35 , 137939
SP , 1089 , 29250.94 , 2236
SP , 5102 , 0.00 , 52
SP , 1910 , 3080.00 , 348
SP , 5100 , 1150.15 , 1531
SP , 1088 , 5669.40 , 506
SP , 5106 , 0.00 , 87
SP , 5107 , 110086.29 , 7559
SP , 1917 , 5960.27 , 176
SP , 5105 , 45000.00 , 1777
SP , 1283 , 12044.90 , 0
SP , 2768 , 913.58 , 0
SP , 2024 , 2000.00 , 70
SP , 2025 , 0.00 , 0
SP , 7766 , 0.00 , 919
SP , 2755 , 0.00 , 400
SP , 2752 , 3552.16 , 90
SP , 2021 , 12381.84 , 1008
SP , 2022 , 119256.33 , 10953
SP , 2023 , 1909.57 , 266
SP , 2828 , 24106.47 , 10668
SP , 2238 , 146250.80 , 9215
SP , 4007 , 757529.13 , 40866
SP , 7768 , 2863.25 , 0
SP , 7769 , 13871.31 , 58
SP , 2759 , 8413.58 , 396
SP , 3114 , 5594.99 , 0
SP , 1424 , 5643.41 , 272
SP , 4017 , 9222.09 , 1437
SP , 1510 , 389385.40 , 54134
SP , 1235 , 0.00 , 2868
SP , 4590 , 285.47 , 3015
SP , 5151 , 1367019.76 , 35238
SP , 3600 , 2190.00 , 796
SP , 2084 , 29297.84 , 2104
SP , 4557 , 76035.60 , 5249
SP , 3110 , 7617.00 , 3135
SP , 9055 , 222803.93 , 9585
SP , 3606 , 700.00 , 61
SP , 2719 , 12133.28 , 480
SP , 4009 , 7559.46 , 0
SP , 5199 , 46883.54 , 7688
SP , 5198 , 0.00 , 269
SP , 1618 , 515.88 , 85
SP , 5195 , 0.00 , 139
SP , 4001 , 0.00 , 790
SP , 4002 , 0.00 , 1098
SP , 5196 , 54.00 , 150
SP , 5191 , 15045.36 , 2117
SP , 4005 , 6193.55 , 0
SP , 5193 , 2340.00 , 224
SP , 3677 , 1576.25 , 718
SP , 3115 , 910.00 , 0
SP , 4361 , 400.00 , 0
SP , 5544 , 653834.22 , 161790
SP , 4321 , 341548.07 , 40979
SP , 4551 , 2181877.04 , 148449
SP , 1073 , 1928.00 , 0
SP , 2871 , 0.00 , 11
SP , 2877 , 300.93 , 0
SP , 2876 , 3052.05 , 1457
SP , 3621 , 525.00 , 134
SP , 4596 , 200.00 , 311
SP , 3624 , 845.00 , 693
SP , 2818 , 300.93 , 71
SP , 3356 , 4393.00 , 333
SP , 3191 , 2440.08 , 783
SP , 2250 , 435328.39 , 25962
SP , 1478 , 3677.80 , 544
SP , 1043 , 6288.32 , 257
SP , 1042 , 12968.62 , 1003
SP , 2332 , 117013.84 , 2626
SP , 1040 , 3619.20 , 2276
SP , 1047 , 4728.00 , 1510
SP , 1046 , 69580.55 , 7400
SP , 1045 , 32129.08 , 2010
SP , 3178 , 3792.10 , 496
SP , 4514 , 72630.67 , 2702
SP , 2744 , 2246.08 , 156
SP , 2233 , 2526876.85 , 111300
SP , 5440 , 1646192.01 , 14960
SP , 2235 , 157441.37 , 11753
SP , 2234 , 19026.90 , 1497
SP , 2236 , 845.00 , 0
SP , 2700 , 6298.00 , 3308
SP , 5109 , 0.00 , 120
SP , 1222 , 1633473.21 , 42739
SP , 1688 , 1238.54 , 33
SP , 1761 , 2002.55 , 323
SP , 1766 , 1100.00 , 605
SP , 1767 , 2391.25 , 401
SP , 1765 , 2100.00 , 176
SP , 4303 , 109941.90 , 25255
SP , 4302 , 4000.00 , 0
SP , 1269 , 9916.89 , 345
SP , 4300 , 1118989.96 , 54186
SP , 4307 , 1159.90 , 624
SP , 4306 , 333.30 , 0
SP , 4305 , 0.00 , 355
SP , 4304 , 12129.82 , 0
SP , 1262 , 46923.23 , 9586
SP , 4309 , 0.00 , 235
SP , 4308 , 447534.72 , 38378
SP , 1266 , 17215.20 , 3136
SP , 1265 , 0.00 , 0
SP , 4478 , 6897.30 , 2018
SP , 1307 , 63890.76 , 2333
SP , 2091 , 13095.47 , 19912
SP , 2090 , 219647.07 , 31720
SP , 4577 , 1622711.06 , 106676
SP , 4578 , 200.00 , 2151
SP , 5177 , 58052.08 , 0
SP , 3656 , 550.00 , 21
SP , 2099 , 3542.27 , 0
SP , 4474 , 312.50 , 278
SP , 3652 , 4740.00 , 283
SP , 5176 , 0.00 , 47
SP , 1546 , 533691.09 , 12003
SP , 1547 , 0.00 , 0
SP , 3128 , 0.00 , 473
SP , 5101 , 2965.76 , 558
SP , 1542 , 1230.00 , 0
SP , 2848 , 432.92 , 115
SP , 1540 , 17691.48 , 686
SP , 1541 , 58856.05 , 1213
SP , 3122 , 8803.20 , 1609
SP , 1599 , 28991.09 , 1361
SP , 2715 , 2578.58 , 2283
SP , 3126 , 6403.55 , 465
SP , 1548 , 9664.50 , 93
SP , 1914 , 0.00 , 785
SP , 3366 , 25459.00 , 565
SP , 1014 , 3935.24 , 554
SP , 2248 , 0.00 , 30
SP , 1468 , 6500.93 , 183
SP , 2726 , 0.00 , 300
SP , 1356 , 13187.50 , 2331
SP , 1465 , 4163.20 , 195
SP , 1464 , 6576.00 , 341
SP , 2247 , 5905.00 , 201
SP , 1461 , 186011.79 , 12965
SP , 2241 , 0.00 , 78
SP , 1463 , 9438.90 , 382
SP , 1462 , 2103.90 , 157
SP , 5065 , 15695.17 , 2466
SP , 7081 , 1044.40 , 294
SP , 1315 , 480435.88 , 43872
SP , 5066 , 979.00 , 371
SP , 1313 , 352890.99 , 61347
SP , 5060 , 8538.20 , 818
SP , 1311 , 7680.00 , 16085
SP , 1310 , 417289.55 , 77325
SP , 5147 , 105905.39 , 1303
SP , 2707 , 4378.58 , 981
SP , 4490 , 530.00 , 998
SP , 2701 , 2342.50 , 636
SP , 2211 , 256474.81 , 5306
SP , 5140 , 2000.00 , 179
SP , 5141 , 0.00 , 472
SP , 5555 , 3502591.27 , 92583
SP , 2262 , 218740.10 , 13716
SP , 5112 , 17694.37 , 6646
SP , 2210 , 210436.00 , 19467
SP , 1402 , 3050.00 , 2118
SP , 1074 , 12519.91 , 479
SP , 2841 , 351.91 , 0
SP , 1401 , 7719.45 , 1010
SP , 5137 , 44203.80 , 5832
SP , 1020 , 47098.57 , 12929
SP , 5590 , 3297230.06 , 69426
SP , 1400 , 215765.35 , 18464
SP , 4408 , 2987.00 , 292
SP , 4409 , 1680.75 , 129
SP , 2044 , 4976.84 , 491
SP , 4404 , 2585.00 , 399
SP , 4405 , 4550.00 , 737
SP , 4406 , 312.50 , 539
SP , 3378 , 2396.00 , 91
SP , 4400 , 67.50 , 1520
SP , 4401 , 497.30 , 543
SP , 4402 , 557.50 , 88
SP , 4403 , 0.00 , 55
SP , 2068 , 11716.14 , 1223
SP , 2069 , 2476.84 , 770
SP , 1006 , 5489.99 , 0
SP , 2799 , 1331.50 , 462
SP , 1389 , 45684.50 , 1734
SP , 2060 , 13336.69 , 747
SP , 7721 , 43573.70 , 191
SP , 7722 , 17665.61 , 607
SP , 7723 , 215131.91 , 23901
SP , 1380 , 751274.77 , 75728
SP , 2797 , 2048.90 , 340
SP , 1382 , 57767.60 , 997
SP , 7727 , 14717.91 , 251
SP , 1234 , 211389.85 , 98870
SP , 1059 , 2528.00 , 660
SP , 9099 , 103770.70 , 32137
SP , 5002 , 1350.00 , 241
SP , 5019 , 2297.00 , 4232
SP , 9096 , 0.00 , 82
SP , 3125 , 1041.40 , 1427
SP , 9090 , 1326117.90 , 65641
SP , 5001 , 300.00 , 0
SP , 1920 , 177063.46 , 53380
SP , 5168 , 290.00 , 661
SP , 2345 , 4805814.83 , 155278
SP , 1924 , 500.00 , 226
SP , 1304 , 325814.98 , 26362
SP , 2222 , 959442.43 , 1016796
SP , 5007 , 5321.00 , 2086
SP , 1323 , 13144.00 , 2610
SP , 5006 , 9341.25 , 0
SP , 5098 , 673.75 , 500
SP , 5099 , 12437.22 , 5682
SP , 5005 , 2414.44 , 7866
SP , 5090 , 1043.40 , 1634
SP , 4496 , 55464.30 , 1270
SP , 5092 , 0.00 , 0
SP , 5093 , 625.00 , 79
SP , 5094 , 0.00 , 78
SP , 5095 , 300.00 , 885
SP , 5096 , 11095.97 , 6556
SP , 5097 , 950.00 , 276
SP , 1335 , 2110762.69 , 84419
SP , 4495 , 497.30 , 292
SP , 4494 , 7611.10 , 2598
SP , 4493 , 1000.00 , 211
SP , 4491 , 192.50 , 130
SP , 1044 , 1889061.88 , 31301
SP , 2020 , 968765.99 , 120044
SP , 2710 , 1115.00 , 389
SP , 5009 , 26985.13 , 1930
SP , 1336 , 1627313.48 , 53285
SP , 2939 , 967.42 , 216
SP , 1238 , 0.00 , 518
SP , 1050 , 4637.86 , 707
SP , 7023 , 1395.60 , 447
SP , 7022 , 1102.40 , 201
SP , 1616 , 116565.90 , 22854
SP , 9000 , 17182.02 , 6637
SP , 3311 , 2531.00 , 492
SP , 3310 , 3166.83 , 571
SP , 3313 , 4124.00 , 1057
SP , 1332 , 1912194.50 , 82368
SP , 3314 , 45716.50 , 3109
SP , 1770 , 484.50 , 0
SP , 4056 , 88599.20 , 3129
SP , 4055 , 586430.93 , 0
SP , 3331 , 3633.00 , 1109
SP , 1640 , 1255.94 , 510
SP , 4051 , 0.00 , 698
SP , 4050 , 191624.77 , 19488
SP , 1727 , 17785.25 , 2881
SP , 1079 , 391325.65 , 11407
SP , 1722 , 650.00 , 218
SP , 1723 , 4390.75 , 559
SP , 4059 , 10312.71 , 2872
SP , 4058 , 0.00 , 455
SP , 1470 , 44845.59 , 27137
SP , 1598 , 1230.00 , 0
SP , 2512 , 800052.71 , 65970
SP , 1077 , 27268.32 , 1776
SP , 1526 , 28257.44 , 324
SP , 1350 , 1201076.36 , 77831
SP , 7050 , 9493.96 , 5960
SP , 4359 , 1379.90 , 958
SP , 2725 , 0.00 , 163
SP , 1732 , 1448.00 , 0
SP , 3330 , 2219.00 , 141
SP , 3614 , 6461.48 , 457
SP , 3616 , 870.47 , 430
SP , 4364 , 342.41 , 0
SP , 3618 , 490.00 , 3074
SP , 5599 , 2207209.74 , 88070
SP , 1799 , 1998.00 , 0
SP , 4367 , 12752.52 , 762
SP , 5197 , 5000.00 , 0
SP , 7799 , 1629538.72 , 70370
SP , 1049 , 4658.40 , 391
SP , 2808 , 305.92 , 65
SP , 4366 , 3955.00 , 4262
SP , 4561 , 200.00 , 3374
SP , 1318 , 3672371.40 , 74598
SP , 3169 , 1557.90 , 1115
SP , 2802 , 402.91 , 77
SP , 3167 , 0.00 , 987
SP , 2800 , 27272.85 , 2603
SP , 2801 , 300.89 , 43
SP , 3163 , 455.00 , 48
SP , 2804 , 305.92 , 17
SP , 3161 , 0.00 , 57
SP , 1421 , 1232.25 , 0
SP , 1420 , 0.00 , 546
SP , 1423 , 4934.40 , 0
SP , 1422 , 34751.82 , 2571
SP , 1425 , 0.00 , 0
SP , 3369 , 4894.00 , 240
SP , 1427 , 0.00 , 142
SP , 4429 , 0.00 , 203
SP , 1429 , 11771.00 , 1990
SP , 1583 , 17389.27 , 1524
SP , 1580 , 18629.87 , 5487
SP , 1581 , 17342.22 , 232
SP , 1301 , 5073691.42 , 117652
SP , 1373 , 2401582.13 , 52112
SP , 1584 , 3411.50 , 0
SP , 3363 , 2390.00 , 0
SP , 1038 , 4197.24 , 963
SP , 1039 , 0.00 , 41
SP , 2202 , 18148.00 , 850
SP , 1032 , 24607.13 , 2479
SP , 1033 , 71809.34 , 5513
SP , 1030 , 844040.17 , 18120
SP , 1031 , 3160.62 , 383
SP , 1036 , 0.00 , 766
SP , 2362 , 58269.99 , 13533
SP , 1034 , 9477.24 , 1236
SP , 1035 , 8645.08 , 0
SP , 5029 , 8430.00 , 1330
SP , 5028 , 7877.61 , 1437
SP , 1210 , 0.00 , 380
SP , 1211 , 47296.19 , 6906
SP , 4333 , 1448.00 , 0
SP , 1217 , 527.50 , 86
SP , 2580 , 774.00 , 653
SP , 5021 , 151219.70 , 8612
SP , 5020 , 1225.00 , 1120
SP , 1218 , 0.00 , 285
SP , 5022 , 2311.10 , 298
SP , 5025 , 7645.50 , 1645
SP , 5024 , 150.00 , 502
SP , 1355 , 68875.63 , 8006
SP , 5026 , 4288.00 , 905
SP , 1011 , 1596878.95 , 45330
SP , 2015 , 6951.84 , 3736
SP , 4378 , 24437.00 , 3821
SP , 4443 , 4932.50 , 336
SP , 4444 , 465302.88 , 16849
SP , 4445 , 0.00 , 630
SP , 4446 , 0.00 , 281
SP , 4447 , 0.00 , 145
SP , 4372 , 3169.80 , 259
SP , 4373 , 0.00 , 202
SP , 4370 , 110821.87 , 17145
SP , 4371 , 0.00 , 803
SP , 4376 , 111.11 , 0
SP , 4377 , 212787.32 , 48836
SP , 4375 , 0.00 , 523
SP , 5515 , 2176845.27 , 69604
SP , 7700 , 626839.55 , 3907
SP , 7705 , 7889.65 , 1252
SP , 1303 , 118209.44 , 5649
SP , 3682 , 550.00 , 50
SP , 2897 , 402.91 , 259
SP , 4524 , 7990.00 , 1983
SP , 2890 , 13535.03 , 2857
SP , 4566 , 48893.50 , 20151
SP , 4520 , 16185.51 , 5279
SP , 1454 , 5792.35 , 1296
SP , 4422 , 572.40 , 2923
SP , 1456 , 2343.75 , 4043
SP , 1457 , 1217.95 , 608
SP , 1519 , 16329.27 , 1152
SP , 1451 , 70286.33 , 21091
SP , 1100 , 4069573.19 , 156297
SP , 4423 , 0.00 , 250
SP , 1515 , 1640995.95 , 208352
SP , 1514 , 16007.74 , 824
SP , 1517 , 16234.82 , 241
SP , 2012 , 152263.57 , 0
SP , 1458 , 7146.02 , 1123
SP , 1459 , 5421.15 , 2062
SP , 1513 , 19301.48 , 3756
SP , 1512 , 100390.58 , 21694
SP , 5115 , 15073.67 , 1677
SP , 5114 , 17813.04 , 0
SP , 5117 , 0.00 , 168
SP , 6500 , 1861044.14 , 82105
SP , 2730 , 752.00 , 535
SP , 4085 , 8014.46 , 741
SP , 5113 , 2000.00 , 0
SP , 2733 , 1729.01 , 207
SP , 4088 , 7789.96 , 549
SP , 3680 , 8274.95 , 1898
SP , 5119 , 0.00 , 105
SP , 5118 , 2000.00 , 281
SP , 2010 , 144181.15 , 398087
SP , 2042 , 147737.47 , 1356
SP , 5058 , 2803.00 , 1147
SP , 4424 , 0.00 , 75
SP , 2720 , 0.00 , 0
SP , 1550 , 31814.89 , 4855
SP , 5054 , 250.00 , 564
SP , 5055 , 0.00 , 0
SP , 5056 , 35985.42 , 6560
SP , 5570 , 232298.89 , 35018
SP , 5050 , 296700.01 , 168928
SP , 5051 , 14789.29 , 2466
SP , 5052 , 23740.00 , 2065
SP , 5053 , 3789.00 , 574
SP , 6555 , 690634.36 , 27978
SP , 2240 , 101901.07 , 11230
SP , 1536 , 107764.77 , 9436
SP , 1387 , 1922135.62 , 77595
SP , 1093 , 5304.24 , 118
SP , 1243 , 47129.97 , 6636
SP , 4369 , 36954.73 , 3312
SP , 4592 , 200.00 , 85
SP , 4593 , 200.00 , 88
SP , 7775 , 19900.41 , 610
SP , 4591 , 200.00 , 155
SP , 2033 , 3646.84 , 0
SP , 7772 , 0.00 , 0
SP , 2747 , 4015.28 , 704
SP , 2746 , 2293.85 , 322
SP , 4040 , 132439.53 , 50473
SP , 2748 , 2111.08 , 144
SP , 4599 , 0.00 , 1517
SP , 3188 , 48628.41 , 2590
SP , 3189 , 740.00 , 1180
SP , 2039 , 2578.20 , 47
SP , 7778 , 428872.65 , 6577
SP , 2833 , 402.91 , 63
SP , 4332 , 30457.90 , 13836
SP , 3186 , 1358.00 , 769
SP , 7701 , 103739.18 , 1683
SP , 4563 , 0.00 , 4025
SP , 4018 , 606682.94 , 14474
SP , 1086 , 29018.90 , 317
SP , 4012 , 1279271.14 , 64932
SP , 4011 , 24835.36 , 9370
SP , 4010 , 633810.05 , 41047
SP , 1605 , 600.63 , 54
SP , 4016 , 785.00 , 0
SP , 4014 , 8850.00 , 3858
SP , 1555 , 28152.61 , 46857
SP , 4513 , 19084.54 , 4284
SP , 4567 , 3533342.39 , 352708
SP , 4510 , 809912.83 , 176153
SP , 1479 , 3655.95 , 303
SP , 3610 , 6657.00 , 1788
SP , 4511 , 11058.46 , 8357
SP , 4565 , 1728140.95 , 233806
SP , 5064 , 2868.40 , 243
SP , 1960 , 4050.00 , 1293
SP , 3180 , 744.00 , 520
SP , 2299 , 1845448.57 , 179950
SP , 1787 , 0.00 , 1285
SP , 4440 , 3724.00 , 0
SP , 3322 , 19290.00 , 679
SP , 3323 , 7914.38 , 5436
SP , 3325 , 1965.00 , 111
SP , 3646 , 995.00 , 494
SP , 5192 , 3583.06 , 369
SP , 5148 , 13031.70 , 2636
SP , 5513 , 639104.54 , 42058
SP , 2323 , 1957483.72 , 62823
SP , 1447 , 60979.10 , 5030
SP , 1777 , 88209.00 , 3374
SP , 4568 , 25313.45 , 7127
SP , 2326 , 3120.00 , 159
SP , 2325 , 59917.28 , 2277
SP , 1569 , 10394.50 , 183
SP , 7052 , 1102.40 , 103
SP , 3181 , 593.00 , 92
SP , 5016 , 0.00 , 244
SP , 1075 , 83180.40 , 14651
SP , 1072 , 7600.07 , 0
SP , 1445 , 2782.65 , 589
SP , 1070 , 4868.30 , 0
SP , 1112 , 850.00 , 1331
SP , 5149 , 2126.88 , 728
SP , 1331 , 2546090.44 , 78626
SP , 1671 , 1238.54 , 29
SP , 1094 , 12395.62 , 768
SP , 1095 , 0.00 , 725
SP , 1096 , 174826.56 , 21205
SP , 1097 , 38702.22 , 761
SP , 1090 , 81066.25 , 2478
SP , 1091 , 13723.76 , 2171
SP , 1092 , 3178.00 , 584
SP , 4339 , 0.00 , 0
SP , 1155 , 1486052.35 , 154597
SP , 4337 , 0.00 , 108
SP , 1912 , 3029.00 , 3149
SP , 4335 , 2412.18 , 0
SP , 1098 , 7313.05 , 606
SP , 1099 , 184130.47 , 10391
SP , 4330 , 309758.19 , 46485
